mm_id,entity_id,traj_id,rid_list,time_list
11213870,13847,53,"23905,9251,213,23907,215,23941,5352,5354,217,3968,3974,218,1226,31468,1233,23450,14109,335","2015-11-02T14:12:37Z,2015-11-02T14:12:47Z,2015-11-02T14:14:45Z,2015-11-02T14:14:47Z,2015-11-02T14:17:14Z,2015-11-02T14:17:17Z,2015-11-02T14:17:47Z,2015-11-02T14:18:17Z,2015-11-02T14:18:53Z,2015-11-02T14:19:09Z,2015-11-02T14:19:31Z,2015-11-02T14:19:47Z,2015-11-02T14:19:58Z,2015-11-02T14:20:09Z,2015-11-02T14:20:17Z,2015-11-02T14:21:17Z,2015-11-02T14:24:13Z,2015-11-02T14:24:17Z"
6910455,8501,67,"21455,18830,19131,2048,19178,39389,39494,2051,14042,39476","2015-11-01T11:45:43Z,2015-11-01T11:46:51Z,2015-11-01T11:46:57Z,2015-11-01T11:47:10Z,2015-11-01T11:47:13Z,2015-11-01T11:47:35Z,2015-11-01T11:47:51Z,2015-11-01T11:48:35Z,2015-11-01T11:49:24Z,2015-11-01T11:49:35Z"
8656697,10700,317,"19214,4367,19544,19981,1625,221,23905,9251,213,23907,215,23941,5352,5354,217,3968,3974,218,1226,31468,1233,23450","2015-11-07T15:49:24Z,2015-11-07T15:50:20Z,2015-11-07T15:51:25Z,2015-11-07T15:51:33Z,2015-11-07T15:51:40Z,2015-11-07T15:52:10Z,2015-11-07T15:52:11Z,2015-11-07T15:52:25Z,2015-11-07T15:55:23Z,2015-11-07T15:55:25Z,2015-11-07T15:56:10Z,2015-11-07T15:56:11Z,2015-11-07T15:56:25Z,2015-11-07T15:57:25Z,2015-11-07T15:57:49Z,2015-11-07T15:57:59Z,2015-11-07T15:58:15Z,2015-11-07T15:58:25Z,2015-11-07T15:58:47Z,2015-11-07T15:59:08Z,2015-11-07T15:59:25Z,2015-11-07T16:00:25Z"
7166436,8839,57,"20887,36349,22224,20176,20180,20179,35666,20174,20183","2015-11-02T13:04:40Z,2015-11-02T13:05:23Z,2015-11-02T13:05:42Z,2015-11-02T13:06:04Z,2015-11-02T13:06:47Z,2015-11-02T13:07:42Z,2015-11-02T13:08:30Z,2015-11-02T13:08:42Z,2015-11-02T13:09:42Z"
13800242,17002,55,"1171,1173,24112,8129,1179,28629,2488,8175,29612,29614,17355,909,3528,17611,16591,22581,2296,2295,22583,478,28502,480,24065,5494,39003,20947,18890,2442,2444,18891,32068,271,8541,2428,17118,17117,17073,17067,17831,21928,269,21926,16918,20013,20011,5932,19993,17634,14194","2015-11-03T07:18:02Z,2015-11-03T07:18:47Z,2015-11-03T07:19:47Z,2015-11-03T07:20:09Z,2015-11-03T07:20:15Z,2015-11-03T07:20:47Z,2015-11-03T07:21:54Z,2015-11-03T07:21:58Z,2015-11-03T07:22:36Z,2015-11-03T07:22:47Z,2015-11-03T07:23:47Z,2015-11-03T07:24:15Z,2015-11-03T07:24:17Z,2015-11-03T07:24:38Z,2015-11-03T07:24:47Z,2015-11-03T07:25:04Z,2015-11-03T07:25:06Z,2015-11-03T07:25:07Z,2015-11-03T07:25:09Z,2015-11-03T07:25:28Z,2015-11-03T07:25:38Z,2015-11-03T07:25:39Z,2015-11-03T07:26:23Z,2015-11-03T07:26:29Z,2015-11-03T07:26:41Z,2015-11-03T07:26:47Z,2015-11-03T07:26:53Z,2015-11-03T07:26:56Z,2015-11-03T07:26:56Z,2015-11-03T07:27:00Z,2015-11-03T07:27:19Z,2015-11-03T07:27:24Z,2015-11-03T07:27:47Z,2015-11-03T07:28:23Z,2015-11-03T07:28:31Z,2015-11-03T07:28:47Z,2015-11-03T07:33:06Z,2015-11-03T07:33:47Z,2015-11-03T07:34:40Z,2015-11-03T07:34:47Z,2015-11-03T07:35:41Z,2015-11-03T07:35:55Z,2015-11-03T07:36:39Z,2015-11-03T07:36:47Z,2015-11-03T07:36:52Z,2015-11-03T07:37:00Z,2015-11-03T07:37:05Z,2015-11-03T07:37:30Z,2015-11-03T07:38:47Z"
12151522,14986,17,"15458,1485,3665,17936,3667,242,17922,241,20797,17924,15497,15456,15489,20434,237,13370,235,31240,18790,2897,2895,26581,38535,232","2015-11-02T23:05:27Z,2015-11-02T23:05:31Z,2015-11-02T23:06:12Z,2015-11-02T23:06:33Z,2015-11-02T23:06:35Z,2015-11-02T23:06:51Z,2015-11-02T23:07:12Z,2015-11-02T23:07:31Z,2015-11-02T23:08:12Z,2015-11-02T23:08:41Z,2015-11-02T23:08:43Z,2015-11-02T23:08:45Z,2015-11-02T23:08:46Z,2015-11-02T23:08:48Z,2015-11-02T23:09:42Z,2015-11-02T23:10:12Z,2015-11-02T23:11:09Z,2015-11-02T23:12:12Z,2015-11-02T23:13:06Z,2015-11-02T23:13:08Z,2015-11-02T23:13:10Z,2015-11-02T23:13:12Z,2015-11-02T23:13:49Z,2015-11-02T23:14:12Z"
15778505,19487,49,"23035,894,15487,893,892,2267,2255,8597,8600,8601,1485,3665,17936,3666,3668,15658,3553,25271,10250,10028,5089,3551,3657","2015-11-03T06:10:56Z,2015-11-03T06:12:12Z,2015-11-03T06:12:16Z,2015-11-03T06:12:19Z,2015-11-03T06:12:23Z,2015-11-03T06:12:33Z,2015-11-03T06:12:38Z,2015-11-03T06:12:42Z,2015-11-03T06:12:44Z,2015-11-03T06:12:46Z,2015-11-03T06:12:56Z,2015-11-03T06:13:12Z,2015-11-03T06:15:05Z,2015-11-03T06:15:12Z,2015-11-03T06:15:13Z,2015-11-03T06:15:17Z,2015-11-03T06:15:42Z,2015-11-03T06:15:43Z,2015-11-03T06:15:54Z,2015-11-03T06:16:12Z,2015-11-03T06:16:57Z,2015-11-03T06:18:09Z,2015-11-03T06:18:12Z"
10963785,13547,173,"36887,2781,24366,350,21141,365,419,421,422,16723,16803,153,151,150,149,2839,2838,1204,21924","2015-11-06T09:47:46Z,2015-11-06T09:47:59Z,2015-11-06T09:48:17Z,2015-11-06T09:48:27Z,2015-11-06T09:48:29Z,2015-11-06T09:48:53Z,2015-11-06T09:48:57Z,2015-11-06T09:48:59Z,2015-11-06T09:49:04Z,2015-11-06T09:49:49Z,2015-11-06T09:49:50Z,2015-11-06T09:49:59Z,2015-11-06T09:50:18Z,2015-11-06T09:50:33Z,2015-11-06T09:50:54Z,2015-11-06T09:50:58Z,2015-11-06T09:52:00Z,2015-11-06T09:53:00Z,2015-11-06T09:55:00Z"
4518085,5576,6,"21896,31273,21900,21907,29199,35196,21910,23347","2015-11-01T08:58:40Z,2015-11-01T08:59:18Z,2015-11-01T08:59:40Z,2015-11-01T09:01:40Z,2015-11-01T09:02:07Z,2015-11-01T09:02:24Z,2015-11-01T09:02:37Z,2015-11-01T09:02:40Z"
16111699,19877,133,"21786,21857,21854,21848,21846,21888,21889,21892,21893,21896,31273,21900","2015-11-06T11:18:36Z,2015-11-06T11:18:53Z,2015-11-06T11:19:04Z,2015-11-06T11:19:08Z,2015-11-06T11:19:34Z,2015-11-06T11:20:04Z,2015-11-06T11:20:32Z,2015-11-06T11:20:34Z,2015-11-06T11:21:03Z,2015-11-06T11:21:04Z,2015-11-06T11:22:04Z,2015-11-06T11:23:34Z"
149970,179,281,"2066,19050,11476,882,26993,19034,3011,3010,18975,39028,18970,7988,884,1095,885,4462,39115,5161,2596,23446,30586,30583,30579,23442,3050,3044,1011,3705,4911,14322,2534,4907,4908,23257","2015-11-07T14:08:06Z,2015-11-07T14:08:07Z,2015-11-07T14:08:29Z,2015-11-07T14:09:29Z,2015-11-07T14:09:57Z,2015-11-07T14:10:11Z,2015-11-07T14:10:15Z,2015-11-07T14:10:19Z,2015-11-07T14:10:23Z,2015-11-07T14:10:25Z,2015-11-07T14:10:29Z,2015-11-07T14:11:29Z,2015-11-07T14:12:04Z,2015-11-07T14:12:29Z,2015-11-07T14:13:23Z,2015-11-07T14:13:25Z,2015-11-07T14:13:29Z,2015-11-07T14:14:05Z,2015-11-07T14:14:18Z,2015-11-07T14:14:20Z,2015-11-07T14:14:29Z,2015-11-07T14:14:50Z,2015-11-07T14:15:28Z,2015-11-07T14:15:29Z,2015-11-07T14:16:16Z,2015-11-07T14:16:19Z,2015-11-07T14:16:29Z,2015-11-07T14:17:26Z,2015-11-07T14:17:27Z,2015-11-07T14:17:29Z,2015-11-07T14:18:29Z,2015-11-07T14:19:21Z,2015-11-07T14:19:25Z,2015-11-07T14:19:29Z"
15700449,19396,17,"12028,3790,22178,12647,35678,22182,1199,22189,22190,3791,5279,25640,26876,39500","2015-11-01T17:36:20Z,2015-11-01T17:37:03Z,2015-11-01T17:37:34Z,2015-11-01T17:37:42Z,2015-11-01T17:38:42Z,2015-11-01T17:41:02Z,2015-11-01T17:41:53Z,2015-11-01T17:42:04Z,2015-11-01T17:42:42Z,2015-11-01T17:43:42Z,2015-11-01T17:44:42Z,2015-11-01T17:45:11Z,2015-11-01T17:45:42Z,2015-11-01T17:46:42Z"
9345058,11580,51,"2502,22748,7120,14009,320,23369,1660,643,14226,3972,645,18260","2015-11-04T16:24:49Z,2015-11-04T16:25:23Z,2015-11-04T16:26:07Z,2015-11-04T16:26:25Z,2015-11-04T16:26:38Z,2015-11-04T16:27:23Z,2015-11-04T16:29:23Z,2015-11-04T16:30:15Z,2015-11-04T16:30:18Z,2015-11-04T16:30:39Z,2015-11-04T16:30:42Z,2015-11-04T16:31:23Z"
1548727,1932,259,"23178,295,23179,21136,24358,24362,24360,24361,20712,33164,31346,20710,29389,20707,20667,20668,15926,20680,30408,39634,39633,30565,21964,1217,2853,2850,2854,36211,2844,14215,14212,103,2744,876,14180,14150","2015-11-06T18:29:57Z,2015-11-06T18:30:09Z,2015-11-06T18:30:18Z,2015-11-06T18:30:40Z,2015-11-06T18:30:45Z,2015-11-06T18:31:24Z,2015-11-06T18:31:27Z,2015-11-06T18:31:31Z,2015-11-06T18:31:45Z,2015-11-06T18:32:29Z,2015-11-06T18:32:45Z,2015-11-06T18:33:11Z,2015-11-06T18:34:43Z,2015-11-06T18:34:45Z,2015-11-06T18:36:31Z,2015-11-06T18:36:41Z,2015-11-06T18:36:45Z,2015-11-06T18:37:45Z,2015-11-06T18:38:03Z,2015-11-06T18:38:04Z,2015-11-06T18:38:05Z,2015-11-06T18:38:45Z,2015-11-06T18:39:31Z,2015-11-06T18:39:45Z,2015-11-06T18:41:45Z,2015-11-06T18:42:45Z,2015-11-06T18:43:45Z,2015-11-06T18:45:33Z,2015-11-06T18:45:45Z,2015-11-06T18:47:24Z,2015-11-06T18:47:45Z,2015-11-06T18:48:41Z,2015-11-06T18:48:45Z,2015-11-06T18:49:13Z,2015-11-06T18:49:17Z,2015-11-06T18:49:45Z"
6812835,8384,122,"36343,36332,26274,1408,1403,1401,24706,22542,6991,36367,22537,36365,4165,22532,856,858,20231,859,861,18104,20235,20233,20537,20536,18102,17129,5620,20547,20546,5636,17127,17126,8553,8721,17130,8727,18893,8550,2458,2441,20946,26474,37972,35785,33872","2015-11-05T07:16:46Z,2015-11-05T07:18:16Z,2015-11-05T07:18:45Z,2015-11-05T07:19:16Z,2015-11-05T07:20:10Z,2015-11-05T07:20:15Z,2015-11-05T07:20:16Z,2015-11-05T07:20:20Z,2015-11-05T07:20:37Z,2015-11-05T07:20:46Z,2015-11-05T07:21:07Z,2015-11-05T07:21:13Z,2015-11-05T07:21:46Z,2015-11-05T07:22:16Z,2015-11-05T07:22:46Z,2015-11-05T07:23:16Z,2015-11-05T07:23:46Z,2015-11-05T07:24:01Z,2015-11-05T07:24:16Z,2015-11-05T07:24:37Z,2015-11-05T07:24:39Z,2015-11-05T07:24:46Z,2015-11-05T07:25:07Z,2015-11-05T07:25:10Z,2015-11-05T07:25:16Z,2015-11-05T07:27:13Z,2015-11-05T07:27:24Z,2015-11-05T07:27:46Z,2015-11-05T07:28:16Z,2015-11-05T07:29:16Z,2015-11-05T07:29:29Z,2015-11-05T07:30:16Z,2015-11-05T07:30:26Z,2015-11-05T07:30:49Z,2015-11-05T07:30:56Z,2015-11-05T07:31:16Z,2015-11-05T07:32:03Z,2015-11-05T07:32:08Z,2015-11-05T07:32:09Z,2015-11-05T07:32:15Z,2015-11-05T07:32:16Z,2015-11-05T07:34:16Z,2015-11-05T07:36:16Z,2015-11-05T07:36:46Z,2015-11-05T07:37:16Z"
3268278,4031,163,"31823,31779,34464,34465,34467,34471,31876,19799,8805,2617,16421,19786,6998,3434,19779","2015-11-06T17:36:56Z,2015-11-06T17:38:28Z,2015-11-06T17:38:48Z,2015-11-06T17:39:43Z,2015-11-06T17:40:06Z,2015-11-06T17:40:29Z,2015-11-06T17:40:49Z,2015-11-06T17:43:34Z,2015-11-06T17:43:41Z,2015-11-06T17:43:49Z,2015-11-06T17:44:49Z,2015-11-06T17:47:30Z,2015-11-06T17:47:35Z,2015-11-06T17:47:41Z,2015-11-06T17:47:49Z"
828463,1045,448,"29963,6319,16901,16908,16906,5679,16925,16938,26578,17045,17069,17077,17081,17086,20262,20201,20216,20299,34915,20120,20125,1762,8547,27646,18085,18088,18083,18079,18081,18086,18121,18124,18131,20163,68,2240,22224,20177,30177,5500","2015-11-06T14:37:11Z,2015-11-06T14:37:20Z,2015-11-06T14:37:38Z,2015-11-06T14:37:59Z,2015-11-06T14:38:00Z,2015-11-06T14:39:00Z,2015-11-06T14:39:26Z,2015-11-06T14:40:00Z,2015-11-06T14:40:29Z,2015-11-06T14:40:36Z,2015-11-06T14:40:52Z,2015-11-06T14:40:59Z,2015-11-06T14:41:00Z,2015-11-06T14:41:35Z,2015-11-06T14:41:55Z,2015-11-06T14:41:57Z,2015-11-06T14:41:59Z,2015-11-06T14:42:00Z,2015-11-06T14:42:16Z,2015-11-06T14:42:58Z,2015-11-06T14:43:00Z,2015-11-06T14:43:26Z,2015-11-06T14:43:42Z,2015-11-06T14:43:58Z,2015-11-06T14:44:00Z,2015-11-06T14:44:22Z,2015-11-06T14:44:37Z,2015-11-06T14:44:44Z,2015-11-06T14:44:48Z,2015-11-06T14:44:56Z,2015-11-06T14:45:03Z,2015-11-06T14:45:15Z,2015-11-06T14:46:01Z,2015-11-06T14:47:00Z,2015-11-06T14:50:38Z,2015-11-06T14:50:49Z,2015-11-06T14:50:56Z,2015-11-06T14:51:00Z,2015-11-06T14:52:00Z,2015-11-06T14:54:00Z"
11958740,14742,77,"16990,493,16964,14470,494,21161,495,19221,497,17380,17375,17374,32688,23597,2706,23599,17384,24486,8321,8324,25048,21673,18317,18321,18332,18337,5315,18379,18405,18424,18434","2015-11-04T07:45:46Z,2015-11-04T07:46:11Z,2015-11-04T07:50:30Z,2015-11-04T07:51:11Z,2015-11-04T07:52:57Z,2015-11-04T07:53:11Z,2015-11-04T07:54:51Z,2015-11-04T07:55:02Z,2015-11-04T07:55:11Z,2015-11-04T07:56:54Z,2015-11-04T07:57:02Z,2015-11-04T07:57:09Z,2015-11-04T07:57:11Z,2015-11-04T07:58:03Z,2015-11-04T07:58:09Z,2015-11-04T07:58:28Z,2015-11-04T07:59:11Z,2015-11-04T07:59:58Z,2015-11-04T08:00:24Z,2015-11-04T08:00:29Z,2015-11-04T08:00:38Z,2015-11-04T08:01:11Z,2015-11-04T08:02:10Z,2015-11-04T08:02:11Z,2015-11-04T08:02:12Z,2015-11-04T08:02:14Z,2015-11-04T08:03:10Z,2015-11-04T08:03:11Z,2015-11-04T08:03:46Z,2015-11-04T08:04:09Z,2015-11-04T08:04:11Z"
11606446,14316,125,"4168,1206,21070,36216,24617,24619,36219,36223,36265,36274,36290,24610,24606,962","2015-11-06T10:39:53Z,2015-11-06T10:42:20Z,2015-11-06T10:42:22Z,2015-11-06T10:43:24Z,2015-11-06T10:43:25Z,2015-11-06T10:43:34Z,2015-11-06T10:43:49Z,2015-11-06T10:43:56Z,2015-11-06T10:44:11Z,2015-11-06T10:44:21Z,2015-11-06T10:44:52Z,2015-11-06T10:45:21Z,2015-11-06T10:45:55Z,2015-11-06T10:46:21Z"
6117334,7517,19,"23365,22738,749,24691,1651,767,757,25478,25034,19459,109,3395,22709,12593,15898,26325,38913,35389,15881,15877,32698,32696","2015-11-02T14:05:14Z,2015-11-02T14:06:14Z,2015-11-02T14:06:31Z,2015-11-02T14:07:57Z,2015-11-02T14:08:35Z,2015-11-02T14:09:47Z,2015-11-02T14:11:55Z,2015-11-02T14:13:41Z,2015-11-02T14:14:12Z,2015-11-02T14:14:13Z,2015-11-02T14:14:18Z,2015-11-02T14:14:22Z,2015-11-02T14:14:24Z,2015-11-02T14:14:50Z,2015-11-02T14:15:08Z,2015-11-02T14:15:09Z,2015-11-02T14:15:15Z,2015-11-02T14:15:26Z,2015-11-02T14:15:45Z,2015-11-02T14:16:15Z,2015-11-02T14:17:15Z,2015-11-02T14:18:14Z"
11206218,13837,205,"822,22526,22528,36977,26296,26297,26300,26298,22548,2081,39936,22841,2084,831,24202,24204,24193,22501,22630,22632,22638,22620,22624","2015-11-07T23:57:49Z,2015-11-07T23:57:50Z,2015-11-07T23:57:52Z,2015-11-07T23:57:52Z,2015-11-07T23:57:58Z,2015-11-07T23:58:12Z,2015-11-07T23:58:14Z,2015-11-07T23:58:15Z,2015-11-07T23:59:07Z,2015-11-07T23:59:10Z,2015-11-07T23:59:12Z,2015-11-07T23:59:24Z,2015-11-07T23:59:31Z,2015-11-07T23:59:31Z,2015-11-07T23:59:37Z,2015-11-07T23:59:38Z,2015-11-07T23:59:39Z,2015-11-07T23:59:46Z,2015-11-07T23:59:54Z,2015-11-07T23:59:58Z,2015-11-08T00:00:07Z,2015-11-08T00:00:10Z,2015-11-08T00:00:12Z"
477603,619,205,"10089,13973,3387,3605,6744,6742,6735,29984,29986,29991,29979,26936,3592,6717,26938,3411,15797,15809,3602,3603,14430,14429,2722,17966,1118,18861,14144,14070,14079,17783,8207,17779,17789,17787,34735,34542,17762,19531,19526,8253,8257,8250,502,19963,19962,22913","2015-11-04T21:49:33Z,2015-11-04T21:49:53Z,2015-11-04T21:49:56Z,2015-11-04T21:50:56Z,2015-11-04T21:51:57Z,2015-11-04T21:52:45Z,2015-11-04T21:52:56Z,2015-11-04T21:52:57Z,2015-11-04T21:52:59Z,2015-11-04T21:52:59Z,2015-11-04T21:53:01Z,2015-11-04T21:53:03Z,2015-11-04T21:53:08Z,2015-11-04T21:53:12Z,2015-11-04T21:53:15Z,2015-11-04T21:53:16Z,2015-11-04T21:53:21Z,2015-11-04T21:53:24Z,2015-11-04T21:53:25Z,2015-11-04T21:53:26Z,2015-11-04T21:53:28Z,2015-11-04T21:53:30Z,2015-11-04T21:53:47Z,2015-11-04T21:53:55Z,2015-11-04T21:53:56Z,2015-11-04T21:55:44Z,2015-11-04T21:56:00Z,2015-11-04T21:56:56Z,2015-11-04T21:57:45Z,2015-11-04T21:58:42Z,2015-11-04T21:58:50Z,2015-11-04T21:58:57Z,2015-11-04T21:59:05Z,2015-11-04T21:59:13Z,2015-11-04T21:59:26Z,2015-11-04T21:59:30Z,2015-11-04T21:59:36Z,2015-11-04T21:59:56Z,2015-11-04T22:00:24Z,2015-11-04T22:00:28Z,2015-11-04T22:00:34Z,2015-11-04T22:00:43Z,2015-11-04T22:00:49Z,2015-11-04T22:00:56Z,2015-11-04T22:01:20Z,2015-11-04T22:01:56Z"
13250853,16333,19,"5781,3191,18590,5793,37818,37824,6138,8138,17390,12522,2313,19217,6167,27696,27698,476,8154,25721,26464,25717,6129,25470,22597,1732,3537,6186,30980,30970,16802,16648,16642,16639","2015-11-01T14:01:39Z,2015-11-01T14:05:09Z,2015-11-01T14:06:08Z,2015-11-01T14:06:09Z,2015-11-01T14:06:25Z,2015-11-01T14:06:48Z,2015-11-01T14:07:09Z,2015-11-01T14:07:11Z,2015-11-01T14:08:09Z,2015-11-01T14:08:36Z,2015-11-01T14:08:42Z,2015-11-01T14:09:04Z,2015-11-01T14:09:09Z,2015-11-01T14:09:27Z,2015-11-01T14:09:30Z,2015-11-01T14:09:33Z,2015-11-01T14:09:34Z,2015-11-01T14:09:34Z,2015-11-01T14:09:40Z,2015-11-01T14:09:53Z,2015-11-01T14:09:56Z,2015-11-01T14:09:58Z,2015-11-01T14:10:03Z,2015-11-01T14:10:09Z,2015-11-01T14:10:26Z,2015-11-01T14:10:42Z,2015-11-01T14:10:46Z,2015-11-01T14:10:59Z,2015-11-01T14:11:00Z,2015-11-01T14:11:09Z,2015-11-01T14:11:48Z,2015-11-01T14:12:09Z"
2801640,3480,65,"24855,24858,24860,27347,24886,2475,27327,27868,24874,24850","2015-11-03T12:25:24Z,2015-11-03T12:25:26Z,2015-11-03T12:25:26Z,2015-11-03T12:25:54Z,2015-11-03T12:26:19Z,2015-11-03T12:26:22Z,2015-11-03T12:26:25Z,2015-11-03T12:26:55Z,2015-11-03T12:27:25Z,2015-11-03T12:28:25Z"
4737222,5864,151,"19664,37554,5508,5512,4947,23222,29757,37562,23225","2015-11-07T17:45:20Z,2015-11-07T17:46:21Z,2015-11-07T17:46:25Z,2015-11-07T17:46:43Z,2015-11-07T17:47:01Z,2015-11-07T17:47:03Z,2015-11-07T17:47:29Z,2015-11-07T17:48:06Z,2015-11-07T17:48:07Z"
13430330,16556,50,"36077,36079,35868,29839,35863,36063,15127,8414,15133,18670,18673,18674","2015-11-02T07:51:08Z,2015-11-02T07:52:34Z,2015-11-02T07:53:33Z,2015-11-02T07:53:33Z,2015-11-02T07:53:34Z,2015-11-02T07:57:34Z,2015-11-02T07:58:34Z,2015-11-02T07:59:34Z,2015-11-02T08:08:34Z,2015-11-02T08:08:40Z,2015-11-02T08:08:49Z,2015-11-02T08:10:34Z"
11722060,14454,47,"37559,23220,37946,29560,33301,21266,24087,21269,21270,29717,24088,21267,24081,3157,37945,37944,34496","2015-11-02T07:40:09Z,2015-11-02T07:42:12Z,2015-11-02T07:43:00Z,2015-11-02T07:43:12Z,2015-11-02T07:43:32Z,2015-11-02T07:44:14Z,2015-11-02T07:45:14Z,2015-11-02T07:46:14Z,2015-11-02T07:46:21Z,2015-11-02T07:46:37Z,2015-11-02T07:46:46Z,2015-11-02T07:47:14Z,2015-11-02T07:47:20Z,2015-11-02T07:47:25Z,2015-11-02T07:47:30Z,2015-11-02T07:48:14Z,2015-11-02T07:50:13Z"
5348496,6601,22,"20898,2154,23309,23311,23312,23314,2544,1859,26413,4964,1857,18164,18162,18160,29014,23811,18158,29104,2546,7464,23813,5345,5546","2015-11-01T13:36:39Z,2015-11-01T13:36:40Z,2015-11-01T13:36:46Z,2015-11-01T13:36:51Z,2015-11-01T13:37:09Z,2015-11-01T13:37:33Z,2015-11-01T13:38:09Z,2015-11-01T13:40:09Z,2015-11-01T13:40:56Z,2015-11-01T13:41:09Z,2015-11-01T13:43:09Z,2015-11-01T13:43:39Z,2015-11-01T13:44:09Z,2015-11-01T13:45:09Z,2015-11-01T13:45:27Z,2015-11-01T13:45:28Z,2015-11-01T13:45:56Z,2015-11-01T13:46:09Z,2015-11-01T13:47:09Z,2015-11-01T13:47:48Z,2015-11-01T13:48:09Z,2015-11-01T13:49:09Z,2015-11-01T13:50:09Z"
14589626,17992,141,"15241,23158,37957,24416,24402,23160,2792,24381,2784,24366,351,24361,20711,1466,21134,1461,799,801,1425,20700,543,16798,1468,541,7426,7427,21129,21131,21128,21126,284,19481,1245,309,1248,7436","2015-11-06T00:39:07Z,2015-11-06T00:39:13Z,2015-11-06T00:39:22Z,2015-11-06T00:39:35Z,2015-11-06T00:39:48Z,2015-11-06T00:40:05Z,2015-11-06T00:40:19Z,2015-11-06T00:40:35Z,2015-11-06T00:40:59Z,2015-11-06T00:41:09Z,2015-11-06T00:41:15Z,2015-11-06T00:41:16Z,2015-11-06T00:41:18Z,2015-11-06T00:41:19Z,2015-11-06T00:41:27Z,2015-11-06T00:41:35Z,2015-11-06T00:42:13Z,2015-11-06T00:42:35Z,2015-11-06T00:43:00Z,2015-11-06T00:43:01Z,2015-11-06T00:43:22Z,2015-11-06T00:43:29Z,2015-11-06T00:43:35Z,2015-11-06T00:43:55Z,2015-11-06T00:43:58Z,2015-11-06T00:44:21Z,2015-11-06T00:44:31Z,2015-11-06T00:44:35Z,2015-11-06T00:46:35Z,2015-11-06T00:46:37Z,2015-11-06T00:46:40Z,2015-11-06T00:47:35Z,2015-11-06T00:47:59Z,2015-11-06T00:48:35Z,2015-11-06T00:49:12Z,2015-11-06T00:49:35Z"
14661726,18079,103,"14784,6623,4011,6629,37852,6667,23973,6666,20414,4013,23970,4014,4434,4412,4413,25240,25239,20404,14860,17954,4414,8335,16298,19657,16199,16354,16369,16339","2015-11-06T13:24:04Z,2015-11-06T13:24:07Z,2015-11-06T13:24:14Z,2015-11-06T13:24:17Z,2015-11-06T13:24:29Z,2015-11-06T13:24:37Z,2015-11-06T13:25:08Z,2015-11-06T13:25:18Z,2015-11-06T13:25:22Z,2015-11-06T13:26:04Z,2015-11-06T13:26:07Z,2015-11-06T13:26:08Z,2015-11-06T13:26:13Z,2015-11-06T13:26:23Z,2015-11-06T13:26:28Z,2015-11-06T13:26:30Z,2015-11-06T13:26:31Z,2015-11-06T13:26:46Z,2015-11-06T13:26:54Z,2015-11-06T13:27:00Z,2015-11-06T13:27:15Z,2015-11-06T13:27:18Z,2015-11-06T13:27:20Z,2015-11-06T13:27:28Z,2015-11-06T13:27:28Z,2015-11-06T13:27:44Z,2015-11-06T13:27:54Z,2015-11-06T13:28:04Z"
8767784,10839,12,"27392,19580,17773,17772,17777,17776,14072,14073,20428,20427,5429,19886,33300,14082,19887,14075,14080,14084,7103,19115,13523,7100,13232,1130,13976,13996,14004,14406,14392,13999,3368,18925,20791,2994,20789,2997,10564,5056,3021,5797,39323,18916,2998,18698,2999,14960,30794","2015-11-01T10:54:39Z,2015-11-01T10:56:00Z,2015-11-01T10:56:03Z,2015-11-01T10:56:12Z,2015-11-01T10:56:57Z,2015-11-01T10:57:12Z,2015-11-01T10:58:13Z,2015-11-01T10:58:31Z,2015-11-01T10:58:52Z,2015-11-01T10:58:56Z,2015-11-01T10:59:01Z,2015-11-01T10:59:07Z,2015-11-01T10:59:09Z,2015-11-01T10:59:09Z,2015-11-01T10:59:12Z,2015-11-01T10:59:29Z,2015-11-01T10:59:56Z,2015-11-01T10:59:59Z,2015-11-01T11:00:02Z,2015-11-01T11:00:05Z,2015-11-01T11:00:12Z,2015-11-01T11:00:28Z,2015-11-01T11:00:33Z,2015-11-01T11:00:39Z,2015-11-01T11:00:46Z,2015-11-01T11:00:55Z,2015-11-01T11:01:12Z,2015-11-01T11:01:25Z,2015-11-01T11:01:46Z,2015-11-01T11:02:12Z,2015-11-01T11:02:59Z,2015-11-01T11:03:12Z,2015-11-01T11:05:12Z,2015-11-01T11:05:26Z,2015-11-01T11:05:28Z,2015-11-01T11:06:12Z,2015-11-01T11:06:37Z,2015-11-01T11:06:48Z,2015-11-01T11:07:00Z,2015-11-01T11:07:02Z,2015-11-01T11:07:06Z,2015-11-01T11:07:12Z,2015-11-01T11:08:36Z,2015-11-01T11:08:56Z,2015-11-01T11:08:58Z,2015-11-01T11:09:12Z,2015-11-01T11:10:12Z"
10970109,13556,101,"6034,32431,26390,6080,1930,1915,19732,19736,27315,28552,473,25064,23481,474,15670,15732,15692,15709,25060,5472","2015-11-03T11:28:29Z,2015-11-03T11:29:22Z,2015-11-03T11:29:29Z,2015-11-03T11:29:51Z,2015-11-03T11:30:11Z,2015-11-03T11:30:13Z,2015-11-03T11:30:19Z,2015-11-03T11:30:29Z,2015-11-03T11:30:40Z,2015-11-03T11:31:15Z,2015-11-03T11:31:29Z,2015-11-03T11:32:45Z,2015-11-03T11:33:29Z,2015-11-03T11:34:07Z,2015-11-03T11:34:29Z,2015-11-03T11:35:08Z,2015-11-03T11:35:14Z,2015-11-03T11:35:19Z,2015-11-03T11:35:23Z,2015-11-03T11:35:29Z"
